rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,657757,Gavin Sheets,SD,TOR,2026-07-11T01:40:00Z,Pre-Game,5,Shane Bieber,669456,R,61.4,Tier 3,Watch List,"Pitcher Vulnerable, Platoon Edge",37.3,87.3,57.1,86.4,80.0,6.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","platoon edge; pitcher baseline 15.4% barrel, 6.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.34,43.0,88.78,100.0113,0.4243,0.1725,0.3344,74.45,47.84,39.96,22.72,15.5,0.2001,15.38,52.4,93.48,0.6708,0.3307,29.53,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
12,665489,Vladimir Guerrero Jr.,TOR,SD,2026-07-11T01:40:00Z,Pre-Game,2,JP Sears,676664,L,59.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",40.2,64.5,57.1,100.0,78.0,29.2,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,26,1,"Last 7 games: 5/26, 1 HR","platoon edge; pitcher baseline 10.6% barrel, 11.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.56,46.15,90.6,103.0995,0.4388,0.1451,0.356,76.35,64.13,36.23,18.47,10.4,0.1148,10.59,46.82,90.6,0.4831,0.2176,39.89,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
13,543807,George Springer,TOR,SD,2026-07-11T01:40:00Z,Pre-Game,4,JP Sears,676664,L,59.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",40.8,64.5,57.1,94.9,78.0,27.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,28,1,"Last 7 games: 5/28, 1 HR","platoon edge; pitcher baseline 10.6% barrel, 11.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.32,41.23,88.81,100.2185,0.4317,0.1869,0.3347,73.0,33.06,42.98,27.14,15.9,0.188,10.59,46.82,90.6,0.4831,0.2176,39.89,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
14,664034,Ty France,SD,TOR,2026-07-11T01:40:00Z,Pre-Game,6,Shane Bieber,669456,R,59.0,Longshot,Watch List,Pitcher Vulnerable,41.2,87.3,57.1,76.2,50.0,14.1,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","same-side matchup; pitcher baseline 15.4% barrel, 6.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.66,45.32,90.62,101.0959,0.4159,0.1779,0.3126,71.7,18.2,34.75,22.8,9.1,0.18,15.38,52.4,93.48,0.6708,0.3307,29.53,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
15,518692,Freddie Freeman,LAD,AZ,2026-07-11T02:10:00Z,Pre-Game,3,Eduardo Rodriguez,593958,L,56.7,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",47.9,44.9,65.1,96.6,50.0,46.9,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,1,"Last 7 games: 9/29, 1 HR","same-side matchup; pitcher baseline 8.9% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.75,45.28,90.62,100.8736,0.495,0.2098,0.3752,70.32,8.82,36.47,29.17,17.7,0.2042,8.9,36.6,88.41,0.4499,0.186,26.77,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,58,0,79,UNIQLO Field at Dodger Stadium,
16,593428,Xander Bogaerts,SD,TOR,2026-07-11T01:40:00Z,Pre-Game,3,Shane Bieber,669456,R,56.4,Longshot,Watch List,"Pitcher Vulnerable, Premium Lineup Spot",26.0,87.3,57.1,96.6,50.0,5.1,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,0,"Last 7 games: 4/26, 0 HR","same-side matchup; pitcher baseline 15.4% barrel, 6.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.13,38.92,88.44,99.7381,0.378,0.1292,0.3158,72.27,26.77,46.53,22.29,8.9,0.1098,15.38,52.4,93.48,0.6708,0.3307,29.53,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
17,642715,Willy Adames,SF,COL,2026-07-11T02:15:00Z,Pre-Game,5,Tanner Gordon,685299,R,56.3,Longshot,Watch List,Strong Barrel,41.0,68.6,54.3,86.4,50.0,31.6,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,1,"Last 7 games: 5/24, 1 HR","same-side matchup; pitcher baseline 12.5% barrel, 12.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.22,42.03,88.55,99.4181,0.407,0.1865,0.3025,72.17,22.81,47.42,34.55,19.5,0.1967,12.48,44.28,91.15,0.4999,0.2293,33.11,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,83,0,60,Oracle Park,
18,681624,Andy Pages,LAD,AZ,2026-07-11T02:10:00Z,Pre-Game,2,Eduardo Rodriguez,593958,L,54.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",38.1,44.9,65.1,100.0,78.0,3.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,21,0,"Last 7 games: 3/21, 0 HR","platoon edge; pitcher baseline 8.9% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.4,42.1,88.95,100.0985,0.4378,0.1749,0.3307,72.88,26.12,36.29,28.93,19.3,0.196,8.9,36.6,88.41,0.4499,0.186,26.77,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,58,0,79,UNIQLO Field at Dodger Stadium,
19,682998,Corbin Carroll,AZ,LAD,2026-07-11T02:10:00Z,Pre-Game,3,Kyle Hurt,669165,R,54.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",54.9,21.2,65.1,96.6,80.0,7.0,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,0,"Last 7 games: 4/24, 0 HR","platoon edge; pitcher baseline 5.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.4,47.59,91.54,102.4927,0.4716,0.2152,0.3545,75.33,55.75,46.04,28.78,18.4,0.2484,5.5,37.0,88.7,0.319,0.111,21.9,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,58,0,79,UNIQLO Field at Dodger Stadium,
20,605141,Mookie Betts,LAD,AZ,2026-07-11T02:10:00Z,Pre-Game,4,Eduardo Rodriguez,593958,L,53.6,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",35.8,44.9,65.1,94.9,78.0,19.5,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,0,"Last 7 games: 7/28, 0 HR","platoon edge; pitcher baseline 8.9% barrel, 14.5 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,7.6,38.74,90.29,98.7083,0.4381,0.1623,0.3363,69.35,7.93,39.47,36.6,13.7,0.176,8.9,36.6,88.41,0.4499,0.186,26.77,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,58,0,79,UNIQLO Field at Dodger Stadium,
21,691720,Kyle Karros,COL,SF,2026-07-11T02:15:00Z,Pre-Game,2,Robbie Ray,592662,L,53.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",26.2,51.1,54.3,100.0,78.0,64.8,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.5% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.25,41.12,89.16,99.8206,0.3642,0.1229,0.3161,70.08,5.93,39.22,23.43,5.9,0.1371,9.46,39.66,89.6,0.4151,0.1842,36.18,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,83,0,60,Oracle Park,
22,606466,Ketel Marte,AZ,LAD,2026-07-11T02:10:00Z,Pre-Game,1,Kyle Hurt,669165,R,53.1,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",54.0,20.8,65.1,93.2,75.0,14.1,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,0,"Last 7 games: 6/28, 0 HR","switch hitter; pitcher baseline 5.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.82,45.95,91.22,102.9679,0.5158,0.221,0.3774,74.6,45.5,50.31,27.57,20.3,0.2193,5.5,37.0,88.7,0.319,0.111,21.9,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,58,0,79,UNIQLO Field at Dodger Stadium,
23,666160,Mickey Moniak,COL,SF,2026-07-11T02:15:00Z,Pre-Game,8,Robbie Ray,592662,L,52.9,Longshot,Watch List,Strong Barrel,54.5,51.1,54.3,52.4,50.0,52.8,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,20,1,Contact streak: 7/20 over last 7 games,"same-side matchup; pitcher baseline 9.5% barrel, 17.1 HR allowed",fly-ball profile; pitcher allows elevated contact,13.31,43.55,89.7,100.6096,0.4669,0.2301,0.3216,74.22,43.42,48.9,38.52,17.7,0.2949,9.46,39.66,89.6,0.4151,0.1842,36.18,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,83,0,60,Oracle Park,
24,694249,Cole Carrigg,COL,SF,2026-07-11T02:15:00Z,Pre-Game,3,Robbie Ray,592662,L,52.8,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",29.7,49.3,54.3,96.6,75.0,54.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,1,Contact streak: 9/25 over last 7 games,"switch hitter; pitcher baseline 9.5% barrel, 17.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.1,31.1,86.1,98.3104,0.427,0.174,0.337,73.7,40.7,47.3,29.7,4.0,0.261,9.46,39.66,89.6,0.4151,0.1842,36.18,Out To LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=37.7786&lon=-122.3893,83,0,60,Oracle Park,
25,606192,Teoscar Hernández,LAD,AZ,2026-07-11T02:10:00Z,Pre-Game,7,Eduardo Rodriguez,593958,L,52.4,Longshot,Watch List,"Strong Barrel, Platoon Edge",45.0,44.9,65.1,64.3,78.0,18.3,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,23,1,"Last 7 games: 2/23, 1 HR","platoon edge; pitcher baseline 8.9% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.52,45.75,90.13,100.9999,0.4347,0.1871,0.3272,72.41,25.33,32.82,29.94,13.1,0.1678,8.9,36.6,88.41,0.4499,0.186,26.77,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,58,0,79,UNIQLO Field at Dodger Stadium,
26,609280,Miguel Andujar,SD,TOR,2026-07-11T01:40:00Z,Pre-Game,7,Shane Bieber,669456,R,51.1,Longshot,Watch List,Pitcher Vulnerable,20.2,87.3,57.1,64.3,50.0,28.9,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,16,0,"Last 7 games: 5/16, 0 HR","same-side matchup; pitcher baseline 15.4% barrel, 6.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.42,36.1,88.28,99.4987,0.3802,0.117,0.2966,71.28,18.89,41.39,19.31,6.5,0.1576,15.38,52.4,93.48,0.6708,0.3307,29.53,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
27,687749,Jase Bowen,SD,TOR,2026-07-11T01:40:00Z,Pre-Game,8,Shane Bieber,669456,R,50.5,Longshot,Watch List,"Strong Barrel, Pitcher Vulnerable",27.8,87.3,57.1,52.4,50.0,0.0,Yes,Yes,8,Yes,No,MLB Stats API; RotoWire,,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,9,0,"Last 7 games: 1/9, 0 HR","same-side matchup; pitcher baseline 15.4% barrel, 6.6 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.5,24.0,85.5,96.2853,0.316,0.109,0.248,74.0,38.2,40.0,44.0,0.0,0.025,15.38,52.4,93.48,0.6708,0.3307,29.53,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
28,662139,Daulton Varsho,TOR,SD,2026-07-11T01:40:00Z,Pre-Game,6,JP Sears,676664,L,50.3,Longshot,Watch List,No major boost,33.5,64.5,57.1,76.2,50.0,0.8,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","same-side matchup; pitcher baseline 10.6% barrel, 11.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.11,38.55,86.96,99.5038,0.3988,0.162,0.3046,73.64,35.97,38.98,28.68,10.9,0.2001,10.59,46.82,90.6,0.4831,0.2176,39.89,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
29,672386,Alejandro Kirk,TOR,SD,2026-07-11T01:40:00Z,Pre-Game,5,JP Sears,676664,L,50.2,Longshot,Watch List,Platoon Edge,20.6,64.5,57.1,86.4,78.0,6.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,25,0,"Last 7 games: 4/25, 0 HR","platoon edge; pitcher baseline 10.6% barrel, 11.8 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.06,39.25,86.97,99.1313,0.3519,0.1197,0.2897,71.17,14.6,30.41,21.62,5.9,0.111,10.59,46.82,90.6,0.4831,0.2176,39.89,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,77,0,71,Petco Park,
